reset: r_m2, 1.2800e-02, 1.2925e-02, r_02, 7.5000e-03, 7.5934e-03, r_t2, 1.7400e-02, 1.7259e-02, r_m1, 2.7000e-02, 2.7457e-02, r_01, 1.5000e-02, 1.5077e-02, r_t1, 1.8000e-02, 1.8198e-02, CMRglucnw, 5.2000e-03, 5.1649e-03, Vol_blood_frac, 4.7500e-02, 4.7394e-02
// data from the microdialysis patient
chosen_param: pO2, Pa_CO2, P_a, SaO2sup, TOIsup, TOIsup1
steady: 10000
time_step: 60.0
******
1.4920322e+001  4.2000000e+001  8.1000000e+001  9.9000000e+001  8.2226797e+001  7.5379904e+001
1.4950072e+001  4.2000000e+001  8.1000000e+001  9.9000000e+001  8.0354640e+001  7.1855330e+001
1.4960539e+001  4.2000000e+001  8.0000000e+001  9.9000000e+001  8.2343656e+001  7.0231124e+001
1.4990260e+001  4.1250000e+001  8.0000000e+001  9.9000000e+001  8.3472064e+001  6.8857726e+001
1.4839889e+001  4.2000000e+001  8.4000000e+001  9.9000000e+001  8.0337339e+001  7.1499537e+001
1.4839889e+001  4.2000000e+001  7.9000000e+001  9.9000000e+001  8.3880873e+001  7.2375152e+001
1.4880106e+001  4.2000000e+001  8.0000000e+001  9.9000000e+001  8.1631774e+001  7.0099585e+001
1.4950072e+001  4.2000000e+001  8.0000000e+001  9.9000000e+001  8.0472300e+001  7.0209276e+001
1.4990260e+001  4.2000000e+001  8.0000000e+001  9.9000000e+001  8.5327453e+001  6.9156102e+001
1.5011259e+001  4.2750000e+001  7.9000000e+001  9.9000000e+001  8.3000182e+001  7.3157107e+001
1.4759456e+001  4.2750000e+001  7.8000000e+001  9.8000000e+001  8.4815535e+001  7.0538134e+001
1.4679023e+001  4.3500000e+001  7.8000000e+001  9.8000000e+001  8.0225364e+001  7.2012537e+001
1.4668753e+001  4.3500000e+001  7.8000000e+001  9.8000000e+001  7.8697381e+001  7.3994132e+001
1.4719240e+001  4.3500000e+001  7.8000000e+001  9.9000000e+001  8.3572286e+001  7.2456844e+001
1.4880106e+001  4.4250000e+001  7.7000000e+001  9.8000000e+001  8.1756992e+001  7.0535846e+001
1.4789318e+001  4.4250000e+001  7.7000000e+001  9.8000000e+001  8.8042508e+001  7.2062778e+001
1.4679023e+001  4.4250000e+001  7.6000000e+001  9.8000000e+001  8.0984264e+001  7.0959658e+001
1.4719240e+001  4.4250000e+001  7.5000000e+001  9.9000000e+001  8.0913598e+001  7.5398375e+001
1.4588376e+001  4.4250000e+001  7.4000000e+001  9.8000000e+001  8.2333002e+001  7.0174846e+001
1.4467811e+001  4.4250000e+001  7.3000000e+001  9.9000000e+001  8.2856113e+001  6.6743643e+001
1.4387435e+001  4.5000000e+001  7.1000000e+001  9.9000000e+001  8.4086966e+001  7.2687281e+001
1.4196425e+001  4.5000000e+001  7.0000000e+001  9.8000000e+001  8.3035166e+001  7.0958315e+001
1.4035559e+001  4.5000000e+001  6.9000000e+001  9.8000000e+001  8.1859876e+001  7.1951514e+001
1.3974677e+001  4.5000000e+001  6.8000000e+001  9.8000000e+001  8.4345552e+001  7.1954614e+001
1.3884409e+001  4.5000000e+001  6.8000000e+001  9.8000000e+001  8.2984765e+001  7.1800135e+001
1.3844164e+001  4.5750000e+001  6.8000000e+001  9.8000000e+001  8.2439917e+001  7.2618171e+001
1.3754044e+001  4.5750000e+001  6.7000000e+001  9.8000000e+001  8.3086177e+001  7.0735228e+001
1.3583667e+001  4.5750000e+001  6.7000000e+001  9.8000000e+001  8.3726654e+001  7.1379368e+001
1.3574162e+001  4.5750000e+001  6.8000000e+001  9.8000000e+001  8.6845858e+001  7.3485810e+001
1.3694643e+001  4.5000000e+001  6.7000000e+001  9.8000000e+001  8.1352993e+001  7.2733384e+001
1.3774963e+001  4.5750000e+001  6.6175480e+001  9.8000000e+001  8.4427603e+001  7.1940355e+001
1.3895444e+001  4.5000000e+001  6.6216488e+001  9.9000000e+001  8.3023069e+001  7.2141736e+001
1.3834477e+001  4.5750000e+001  6.7000000e+001  9.9000000e+001  8.4479996e+001  7.4377752e+001
1.3754044e+001  4.5000000e+001  6.8000000e+001  9.8000000e+001  8.6853639e+001  6.9984170e+001
1.3985551e+001  4.5750000e+001  6.8000000e+001  9.8000000e+001  8.1635116e+001  7.0796650e+001
1.4025739e+001  4.5750000e+001  6.8000000e+001  9.9000000e+001  8.3466387e+001  7.4732304e+001
1.3985551e+001  4.6500000e+001  6.7000000e+001  9.8000000e+001  8.1261303e+001  7.0475626e+001
1.4045388e+001  4.5750000e+001  6.7000000e+001  9.9000000e+001  8.3845135e+001  7.2712867e+001
1.4045388e+001  4.5750000e+001  6.7000000e+001  9.8000000e+001  8.3256338e+001  7.1115425e+001
1.4035559e+001  4.6500000e+001  6.7000000e+001  9.8000000e+001  8.1535371e+001  7.0864992e+001
1.3704232e+001  4.8000000e+001  6.5000000e+001  9.8000000e+001  8.3984245e+001  7.3366359e+001
1.3141595e+001  4.8750000e+001  6.5000000e+001  9.7000000e+001  8.4123800e+001  7.2326707e+001
1.2762019e+001  4.8750000e+001  6.6000000e+001  9.7000000e+001  8.3319885e+001  7.2992642e+001
1.2570156e+001  4.9500000e+001  6.6000000e+001  9.7000000e+001  8.6255080e+001  7.3001170e+001
1.2489835e+001  4.9500000e+001  6.9000000e+001  9.7000000e+001  8.0892328e+001  7.2284941e+001
1.2677069e+001  4.9500000e+001  7.0000000e+001  9.7000000e+001  8.3863750e+001  7.1312349e+001
1.2878292e+001  5.0250000e+001  7.1000000e+001  9.7000000e+001  8.3050255e+001  7.4507273e+001
1.3119760e+001  5.0250000e+001  7.0000000e+001  9.7000000e+001  8.5848683e+001  7.3153210e+001
1.3290039e+001  5.0250000e+001  7.1000000e+001  9.7000000e+001  8.2985910e+001  7.1672062e+001
1.3420249e+001  5.1000000e+001  7.1000000e+001  9.7000000e+001  8.2108073e+001  7.1990795e+001
1.3460550e+001  5.1000000e+001  7.1000000e+001  9.7000000e+001  8.2031394e+001  7.1869786e+001
1.3420249e+001  5.1000000e+001  7.0000000e+001  9.7000000e+001  7.9958681e+001  7.1170449e+001
1.3348988e+001  5.1750000e+001  7.2000000e+001  9.7000000e+001  8.3559577e+001  7.1791470e+001
1.3560122e+001  5.1750000e+001  7.4000000e+001  9.7000000e+001  8.3727968e+001  7.0986113e+001
1.3752281e+001  5.1750000e+001  7.4000000e+001  9.7000000e+001  8.0882346e+001  7.2740964e+001
1.4024765e+001  5.1750000e+001  7.4000000e+001  9.7000000e+001  8.4472952e+001  7.0474757e+001
1.4065066e+001  5.2500000e+001  7.4000000e+001  9.7000000e+001  8.4501932e+001  7.1145795e+001
1.4276562e+001  5.1750000e+001  8.0000000e+001  9.7000000e+001  8.0511239e+001  6.9147644e+001
1.4730489e+001  5.1000000e+001  8.2000000e+001  9.8000000e+001  8.0652855e+001  7.0626285e+001
1.5114855e+001  5.1000000e+001  8.4000000e+001  9.7000000e+001  7.8099095e+001  6.9304019e+001
1.5540736e+001  5.1750000e+001  8.3000000e+001  9.7000000e+001  8.0256000e+001  7.4901653e+001
1.5603037e+001  5.1750000e+001  8.6000000e+001  9.7000000e+001  8.0588953e+001  7.1124647e+001
1.6019521e+001  5.2500000e+001  8.7000000e+001  9.8000000e+001  7.7746731e+001  6.8594131e+001
1.6355411e+001  5.2500000e+001  8.4923744e+001  9.7000000e+001  7.9787559e+001  7.6013363e+001
1.6866016e+001  5.2500000e+001  8.2077004e+001  9.7000000e+001  8.3465782e+001  6.8512730e+001
1.6772989e+001  5.3250000e+001  8.1000000e+001  9.7000000e+001  8.2610872e+001  7.2708773e+001
1.6060076e+001  5.3250000e+001  8.2000000e+001  9.7000000e+001  8.4242992e+001  7.1889799e+001
1.5838900e+001  5.3250000e+001  8.0000000e+001  9.7000000e+001  8.1409719e+001  7.2930202e+001
1.5617073e+001  5.4000000e+001  7.9000000e+001  9.7000000e+001  8.0100230e+001  7.3796787e+001
1.5402940e+001  5.4000000e+001  7.8000000e+001  9.7000000e+001  8.2143542e+001  7.3956490e+001
1.5421976e+001  5.1000000e+001  8.1000000e+001  9.7000000e+001  8.1810697e+001  7.4710499e+001
1.6761253e+001  4.8750000e+001  8.2000000e+001  9.8000000e+001  8.2687150e+001  7.5106278e+001
1.7966197e+001  4.8000000e+001  8.2000000e+001  9.9000000e+001  8.1685536e+001  7.1367910e+001
1.8521007e+001  4.7250000e+001  8.1000000e+001  9.9000000e+001  8.2491626e+001  7.2602978e+001
1.8574532e+001  4.6500000e+001  8.1000000e+001  9.9000000e+001  8.0083065e+001  7.4489124e+001
1.8561535e+001  4.5750000e+001  8.1000000e+001  9.9000000e+001  8.0902920e+001  6.9944851e+001
1.8439952e+001  4.5000000e+001  8.1000000e+001  9.9000000e+001  8.2355382e+001  7.2350558e+001
1.8250087e+001  4.5000000e+001  8.2000000e+001  9.9000000e+001  8.3296036e+001  7.2208910e+001
1.8209530e+001  4.5000000e+001  8.2000000e+001  9.9000000e+001  8.2417025e+001  7.1175702e+001
1.8115733e+001  4.4250000e+001  7.3442722e+001  9.9000000e+001  8.0679888e+001  7.0301527e+001
1.7710460e+001  4.4250000e+001  6.7000000e+001  9.9000000e+001  7.9668296e+001  7.1789851e+001
1.6413584e+001  4.4250000e+001  7.1000000e+001  9.9000000e+001  8.3816776e+001  7.2019645e+001
1.5673116e+001  4.3500000e+001  7.1000000e+001  9.9000000e+001  8.1879460e+001  6.9534138e+001
1.5481455e+001  4.3500000e+001  7.2000000e+001  9.9000000e+001  8.2309851e+001  7.0340433e+001
1.5248962e+001  4.2750000e+001  7.4000000e+001  9.9000000e+001  7.9838837e+001  7.0840992e+001
1.5208406e+001  4.3500000e+001  7.4000000e+001  9.9000000e+001  8.2273827e+001  6.8859472e+001
1.5289517e+001  4.2750000e+001  7.5000000e+001  9.8000000e+001  8.0827427e+001  6.9036706e+001
1.5389624e+001  4.2750000e+001  7.4000000e+001  9.8000000e+001  7.8151208e+001  6.9076181e+001
1.5389624e+001  4.2750000e+001  7.3000000e+001  9.9000000e+001  7.9874148e+001  7.0477046e+001
1.5268127e+001  4.2750000e+001  7.3000000e+001  9.9000000e+001  8.1601094e+001  6.8637771e+001
1.5116709e+001  4.2750000e+001  7.4000000e+001  9.9000000e+001  7.9360939e+001  6.8935796e+001
1.5197763e+001  4.2750000e+001  7.2782960e+001  9.9000000e+001  8.0165753e+001  7.0812955e+001
1.5127294e+001  4.2750000e+001  7.0804761e+001  9.9000000e+001  8.1736364e+001  6.9913848e+001
1.4883960e+001  4.2000000e+001  7.1000000e+001  9.9000000e+001  7.9402366e+001  6.8290287e+001
1.4802848e+001  4.2000000e+001  7.4000000e+001  9.9000000e+001  8.0433401e+001  6.8109401e+001
1.4924516e+001  4.2000000e+001  7.4000000e+001  9.9000000e+001  7.6598895e+001  7.0314789e+001
1.4986037e+001  4.2000000e+001  7.4000000e+001  9.9000000e+001  7.8207065e+001  7.0479545e+001
